<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<TICKER>
2024-05-04T00:00:00.000000000,0.5317,0.541,0.5272,0.5302,158694221.0,XRP/USDT
2024-05-05T00:00:00.000000000,0.5302,0.5334,0.524,0.5296,112344720.0,XRP/USDT
2024-05-06T00:00:00.000000000,0.5295,0.5703,0.5247,0.5402,567274807.0,XRP/USDT
2024-05-07T00:00:00.000000000,0.5401,0.5443,0.5217,0.5245,346192205.0,XRP/USDT
2024-05-08T00:00:00.000000000,0.5244,0.53,0.5153,0.5171,346832658.0,XRP/USDT
2024-05-09T00:00:00.000000000,0.517,0.5238,0.5087,0.5209,299812797.0,XRP/USDT
2024-05-10T00:00:00.000000000,0.5209,0.5209,0.497,0.5022,356081362.0,XRP/USDT
2024-05-11T00:00:00.000000000,0.5022,0.5079,0.5005,0.5059,99554446.0,XRP/USDT
2024-05-12T00:00:00.000000000,0.5059,0.5088,0.4957,0.4993,96995150.0,XRP/USDT
2024-05-13T00:00:00.000000000,0.4993,0.5121,0.4866,0.5053,307847853.0,XRP/USDT
2024-05-14T00:00:00.000000000,0.5052,0.5132,0.4972,0.5002,306746811.0,XRP/USDT
2024-05-15T00:00:00.000000000,0.5002,0.5196,0.4967,0.5188,323956909.0,XRP/USDT
2024-05-16T00:00:00.000000000,0.5188,0.5228,0.5123,0.5157,327561119.0,XRP/USDT
2024-05-17T00:00:00.000000000,0.5158,0.5292,0.5135,0.5234,286496760.0,XRP/USDT
2024-05-18T00:00:00.000000000,0.5235,0.5256,0.5186,0.5213,90176826.0,XRP/USDT
2024-05-19T00:00:00.000000000,0.5213,0.5236,0.5063,0.5096,112974578.0,XRP/USDT
2024-05-20T00:00:00.000000000,0.5096,0.538,0.5064,0.5377,404880454.0,XRP/USDT
2024-05-21T00:00:00.000000000,0.5377,0.5571,0.5319,0.537,491396281.0,XRP/USDT
2024-05-22T00:00:00.000000000,0.537,0.5383,0.5224,0.5268,303183587.0,XRP/USDT
2024-05-23T00:00:00.000000000,0.5268,0.5488,0.5027,0.5289,585134596.0,XRP/USDT
2024-05-24T00:00:00.000000000,0.5288,0.5375,0.5168,0.536,322992520.0,XRP/USDT
2024-05-25T00:00:00.000000000,0.5359,0.5426,0.5318,0.5416,132376204.0,XRP/USDT
2024-05-26T00:00:00.000000000,0.5416,0.542,0.5255,0.5283,108799266.0,XRP/USDT
2024-05-27T00:00:00.000000000,0.5283,0.5409,0.5236,0.534,244982717.0,XRP/USDT
2024-05-28T00:00:00.000000000,0.5339,0.5355,0.5211,0.5287,282469800.0,XRP/USDT
2024-05-29T00:00:00.000000000,0.5286,0.5334,0.52,0.5238,316791079.0,XRP/USDT
2024-05-30T00:00:00.000000000,0.5238,0.5283,0.5127,0.5186,361762802.0,XRP/USDT
2024-05-31T00:00:00.000000000,0.5185,0.5259,0.5119,0.5176,304398744.0,XRP/USDT
2024-06-01T00:00:00.000000000,0.5176,0.5219,0.5174,0.5187,88294554.0,XRP/USDT
2024-06-02T00:00:00.000000000,0.5187,0.5209,0.508,0.5135,130902096.0,XRP/USDT
2024-06-03T00:00:00.000000000,0.5135,0.5232,0.5118,0.5199,237659106.0,XRP/USDT
2024-06-04T00:00:00.000000000,0.5199,0.5303,0.5182,0.5257,252531633.0,XRP/USDT
2024-06-05T00:00:00.000000000,0.5257,0.5326,0.524,0.5258,248045273.0,XRP/USDT
2024-06-06T00:00:00.000000000,0.5259,0.5281,0.5164,0.5215,289657499.0,XRP/USDT
2024-06-07T00:00:00.000000000,0.5214,0.528,0.4508,0.4991,549543388.0,XRP/USDT
2024-06-08T00:00:00.000000000,0.4991,0.5008,0.4897,0.4926,152121412.0,XRP/USDT
2024-06-09T00:00:00.000000000,0.4927,0.4992,0.4909,0.4986,90936082.0,XRP/USDT
2024-06-10T00:00:00.000000000,0.4987,0.506,0.4933,0.4969,249759346.0,XRP/USDT
2024-06-11T00:00:00.000000000,0.4969,0.497,0.4707,0.4802,429410619.0,XRP/USDT
2024-06-12T00:00:00.000000000,0.4803,0.4982,0.4742,0.4916,341106347.0,XRP/USDT
2024-06-13T00:00:00.000000000,0.4917,0.4917,0.4756,0.4769,290198216.0,XRP/USDT
2024-06-14T00:00:00.000000000,0.4768,0.4814,0.4601,0.4746,389318737.0,XRP/USDT
2024-06-15T00:00:00.000000000,0.4746,0.5053,0.474,0.4908,176444562.0,XRP/USDT
2024-06-16T00:00:00.000000000,0.4908,0.4997,0.4878,0.4891,161562815.0,XRP/USDT
2024-06-17T00:00:00.000000000,0.4891,0.5213,0.4838,0.5047,584945066.0,XRP/USDT
2024-06-18T00:00:00.000000000,0.5048,0.5096,0.469,0.491,582727016.0,XRP/USDT
2024-06-19T00:00:00.000000000,0.4909,0.4996,0.4868,0.4933,260612342.0,XRP/USDT
2024-06-20T00:00:00.000000000,0.4933,0.5023,0.4883,0.4888,324974220.0,XRP/USDT
2024-06-21T00:00:00.000000000,0.4888,0.4959,0.4797,0.4889,336098409.0,XRP/USDT
2024-06-22T00:00:00.000000000,0.489,0.4897,0.4841,0.4866,79168277.0,XRP/USDT
2024-06-23T00:00:00.000000000,0.4867,0.4892,0.4742,0.4797,95099780.0,XRP/USDT
2024-06-24T00:00:00.000000000,0.4798,0.4825,0.462,0.474,385123013.0,XRP/USDT
2024-06-25T00:00:00.000000000,0.4741,0.4802,0.4731,0.4757,226045665.0,XRP/USDT
2024-06-26T00:00:00.000000000,0.4758,0.4783,0.4652,0.4698,243409484.0,XRP/USDT
2024-06-27T00:00:00.000000000,0.4697,0.4771,0.4657,0.4753,243549420.0,XRP/USDT
2024-06-28T00:00:00.000000000,0.4753,0.4811,0.4692,0.4716,264186218.0,XRP/USDT
2024-06-29T00:00:00.000000000,0.4716,0.4768,0.4716,0.4727,57959490.0,XRP/USDT
2024-06-30T00:00:00.000000000,0.4727,0.4784,0.4701,0.4761,82862100.0,XRP/USDT
2024-07-01T00:00:00.000000000,0.4761,0.4849,0.4754,0.477,211844474.0,XRP/USDT
2024-07-02T00:00:00.000000000,0.4771,0.4889,0.476,0.4853,226194005.0,XRP/USDT
2024-07-03T00:00:00.000000000,0.4853,0.4875,0.4611,0.4672,317610313.0,XRP/USDT
2024-07-04T00:00:00.000000000,0.4672,0.4697,0.4313,0.4329,436420394.0,XRP/USDT
2024-07-05T00:00:00.000000000,0.433,0.4335,0.3823,0.4251,728055932.0,XRP/USDT
2024-07-06T00:00:00.000000000,0.4252,0.4497,0.4235,0.4488,168945863.0,XRP/USDT
2024-07-07T00:00:00.000000000,0.4489,0.4495,0.4182,0.4195,175785229.0,XRP/USDT
2024-07-08T00:00:00.000000000,0.4196,0.4438,0.4032,0.4316,528743623.0,XRP/USDT
2024-07-09T00:00:00.000000000,0.4316,0.4398,0.427,0.4356,289512370.0,XRP/USDT
2024-07-10T00:00:00.000000000,0.4357,0.4426,0.431,0.4388,294639692.0,XRP/USDT
2024-07-11T00:00:00.000000000,0.4388,0.4573,0.4363,0.4491,347547669.0,XRP/USDT
2024-07-12T00:00:00.000000000,0.4491,0.478,0.4445,0.4745,472984849.0,XRP/USDT
2024-07-13T00:00:00.000000000,0.4745,0.5661,0.4737,0.5257,744327354.0,XRP/USDT
2024-07-14T00:00:00.000000000,0.5257,0.54,0.5136,0.5205,350964405.0,XRP/USDT
2024-07-15T00:00:00.000000000,0.5205,0.5404,0.5203,0.5372,437376565.0,XRP/USDT
2024-07-16T00:00:00.000000000,0.5372,0.5945,0.5309,0.5793,824632586.0,XRP/USDT
2024-07-17T00:00:00.000000000,0.5792,0.6378,0.5783,0.626,806805412.0,XRP/USDT
2024-07-18T00:00:00.000000000,0.626,0.6369,0.5575,0.5697,660623865.0,XRP/USDT
2024-07-19T00:00:00.000000000,0.5697,0.5867,0.54,0.5733,539155049.0,XRP/USDT
2024-07-20T00:00:00.000000000,0.5733,0.6047,0.5707,0.5937,300097994.0,XRP/USDT
2024-07-21T00:00:00.000000000,0.5938,0.608,0.5721,0.5984,291988877.0,XRP/USDT
2024-07-22T00:00:00.000000000,0.5985,0.6229,0.5855,0.608,412923068.0,XRP/USDT
2024-07-23T00:00:00.000000000,0.608,0.617,0.5797,0.5975,353756166.0,XRP/USDT
2024-07-24T00:00:00.000000000,0.5976,0.6327,0.5915,0.6179,420617643.0,XRP/USDT
2024-07-25T00:00:00.000000000,0.6179,0.629,0.5844,0.5996,485187006.0,XRP/USDT
2024-07-26T00:00:00.000000000,0.5996,0.6093,0.586,0.6034,268729317.0,XRP/USDT
2024-07-27T00:00:00.000000000,0.6033,0.6091,0.5833,0.5956,172975781.0,XRP/USDT
2024-07-28T00:00:00.000000000,0.5956,0.6161,0.591,0.6012,182173334.0,XRP/USDT
2024-07-29T00:00:00.000000000,0.6012,0.6124,0.5921,0.6019,235245176.0,XRP/USDT
2024-07-30T00:00:00.000000000,0.6019,0.6379,0.5953,0.6277,431409390.0,XRP/USDT
2024-07-31T00:00:00.000000000,0.6278,0.6586,0.6217,0.623,473184106.0,XRP/USDT
2024-08-01T00:00:00.000000000,0.623,0.6303,0.568,0.5964,423266147.0,XRP/USDT
2024-08-02T00:00:00.000000000,0.5965,0.597,0.5464,0.5607,410967898.0,XRP/USDT
2024-08-03T00:00:00.000000000,0.5606,0.5777,0.5406,0.5558,265483095.0,XRP/USDT
2024-08-04T00:00:00.000000000,0.5558,0.559,0.5136,0.5228,240108087.0,XRP/USDT
2024-08-05T00:00:00.000000000,0.5229,0.5257,0.4319,0.4889,1250454532.0,XRP/USDT
2024-08-06T00:00:00.000000000,0.4889,0.5188,0.4877,0.5062,410337831.0,XRP/USDT
2024-08-07T00:00:00.000000000,0.5062,0.6434,0.4922,0.6002,1000802326.0,XRP/USDT
2024-08-08T00:00:00.000000000,0.6003,0.6424,0.5785,0.6166,730482227.0,XRP/USDT
2024-08-09T00:00:00.000000000,0.6166,0.6245,0.5656,0.5805,456932445.0,XRP/USDT
2024-08-10T00:00:00.000000000,0.5805,0.6022,0.5779,0.5841,213745629.0,XRP/USDT
2024-08-11T00:00:00.000000000,0.5841,0.5935,0.5452,0.5528,251097812.0,XRP/USDT
2024-08-12T00:00:00.000000000,0.5528,0.5795,0.5501,0.5684,355253164.0,XRP/USDT
2024-08-13T00:00:00.000000000,0.5683,0.5834,0.5626,0.577,252380249.0,XRP/USDT
2024-08-14T00:00:00.000000000,0.577,0.5828,0.5641,0.5687,253532158.0,XRP/USDT
2024-08-15T00:00:00.000000000,0.5687,0.5742,0.5504,0.5607,267098570.0,XRP/USDT
2024-08-16T00:00:00.000000000,0.5608,0.5723,0.5535,0.5638,234628410.0,XRP/USDT
2024-08-17T00:00:00.000000000,0.5637,0.571,0.5611,0.5665,68057519.0,XRP/USDT
2024-08-18T00:00:00.000000000,0.5664,0.5845,0.5625,0.5631,119904362.0,XRP/USDT
2024-08-19T00:00:00.000000000,0.5631,0.6091,0.5608,0.5985,387069502.0,XRP/USDT
2024-08-20T00:00:00.000000000,0.5984,0.615,0.5875,0.5937,276882583.0,XRP/USDT
2024-08-21T00:00:00.000000000,0.5937,0.6056,0.584,0.5999,274275573.0,XRP/USDT
2024-08-22T00:00:00.000000000,0.6,0.6049,0.5923,0.5976,207559419.0,XRP/USDT
2024-08-23T00:00:00.000000000,0.5977,0.616,0.5909,0.6109,297079009.0,XRP/USDT
2024-08-24T00:00:00.000000000,0.6109,0.631,0.6043,0.6127,242435317.0,XRP/USDT
2024-08-25T00:00:00.000000000,0.6126,0.614,0.595,0.6,163663049.0,XRP/USDT
2024-08-26T00:00:00.000000000,0.6,0.6021,0.5782,0.5874,236874640.0,XRP/USDT
2024-08-27T00:00:00.000000000,0.5873,0.6003,0.5528,0.5666,331644513.0,XRP/USDT
2024-08-28T00:00:00.000000000,0.5667,0.5845,0.5558,0.5693,312994647.0,XRP/USDT
2024-08-29T00:00:00.000000000,0.5692,0.577,0.5573,0.5619,209040650.0,XRP/USDT
2024-08-30T00:00:00.000000000,0.5618,0.5678,0.5462,0.5667,258840588.0,XRP/USDT
2024-08-31T00:00:00.000000000,0.5667,0.5721,0.5624,0.5662,67155202.0,XRP/USDT
2024-09-01T00:00:00.000000000,0.5662,0.5667,0.5434,0.5472,121191438.0,XRP/USDT
2024-09-02T00:00:00.000000000,0.5471,0.5688,0.5443,0.5677,174750033.0,XRP/USDT
2024-09-03T00:00:00.000000000,0.5677,0.5724,0.5565,0.5572,179781483.0,XRP/USDT
2024-09-04T00:00:00.000000000,0.5572,0.5648,0.5326,0.5579,272577067.0,XRP/USDT
2024-09-05T00:00:00.000000000,0.5579,0.5598,0.5399,0.5444,213816210.0,XRP/USDT
2024-09-06T00:00:00.000000000,0.5445,0.5473,0.5026,0.5211,382035412.0,XRP/USDT
2024-09-07T00:00:00.000000000,0.5211,0.5329,0.5197,0.5248,82924642.0,XRP/USDT
2024-09-08T00:00:00.000000000,0.5249,0.5316,0.5208,0.5295,67909459.0,XRP/USDT
2024-09-09T00:00:00.000000000,0.5295,0.5431,0.5269,0.5395,168358952.0,XRP/USDT
2024-09-10T00:00:00.000000000,0.5395,0.5428,0.5337,0.5408,135693250.0,XRP/USDT
2024-09-11T00:00:00.000000000,0.5407,0.5413,0.5231,0.5348,187554599.0,XRP/USDT
2024-09-12T00:00:00.000000000,0.5347,0.5884,0.5334,0.5626,380827353.0,XRP/USDT
2024-09-13T00:00:00.000000000,0.5625,0.5745,0.5556,0.5728,270151559.0,XRP/USDT
2024-09-14T00:00:00.000000000,0.5727,0.5992,0.5704,0.5956,231500545.0,XRP/USDT
2024-09-15T00:00:00.000000000,0.5956,0.5958,0.5686,0.5706,126437096.0,XRP/USDT
2024-09-16T00:00:00.000000000,0.5706,0.5916,0.5598,0.5866,247830927.0,XRP/USDT
2024-09-17T00:00:00.000000000,0.5865,0.5934,0.5789,0.5839,173044465.0,XRP/USDT
2024-09-18T00:00:00.000000000,0.5838,0.5858,0.562,0.5852,204818640.0,XRP/USDT
2024-09-19T00:00:00.000000000,0.5852,0.5945,0.581,0.5868,222336927.0,XRP/USDT
2024-09-20T00:00:00.000000000,0.5868,0.593,0.5763,0.5851,217408757.0,XRP/USDT
2024-09-21T00:00:00.000000000,0.5851,0.6128,0.58,0.5976,144964801.0,XRP/USDT
2024-09-22T00:00:00.000000000,0.5977,0.6053,0.5778,0.5871,120373196.0,XRP/USDT
2024-09-23T00:00:00.000000000,0.5871,0.591,0.5787,0.5893,23507052.0,XRP/USDT
2023-05-13T00:00:00.000000000,0.3705,0.371,0.3622,0.3646,46531257.4,ADA/USDT
2023-05-14T00:00:00.000000000,0.3646,0.373,0.3627,0.3711,41898265.4,ADA/USDT
2023-05-15T00:00:00.000000000,0.371,0.3758,0.3657,0.3669,69018210.5,ADA/USDT
2023-05-16T00:00:00.000000000,0.3669,0.3704,0.3613,0.3682,66128494.6,ADA/USDT
2023-05-17T00:00:00.000000000,0.3683,0.3807,0.3645,0.3755,94403281.2,ADA/USDT
2023-05-18T00:00:00.000000000,0.3755,0.3803,0.3658,0.3714,80420401.0,ADA/USDT
2023-05-19T00:00:00.000000000,0.3713,0.373,0.3658,0.3681,38723441.7,ADA/USDT
2023-05-20T00:00:00.000000000,0.3681,0.3683,0.3628,0.3662,44032296.2,ADA/USDT
2023-05-21T00:00:00.000000000,0.3663,0.3676,0.3566,0.3602,39270367.4,ADA/USDT
2023-05-22T00:00:00.000000000,0.3602,0.3741,0.356,0.3679,62447190.2,ADA/USDT
2023-05-23T00:00:00.000000000,0.3679,0.3757,0.3657,0.3704,47769860.8,ADA/USDT
2023-05-24T00:00:00.000000000,0.3704,0.3706,0.3602,0.3638,57618648.9,ADA/USDT
2023-05-25T00:00:00.000000000,0.3639,0.3648,0.355,0.3581,50137129.0,ADA/USDT
2023-05-26T00:00:00.000000000,0.3582,0.3669,0.3535,0.3626,56982912.1,ADA/USDT
2023-05-27T00:00:00.000000000,0.3626,0.3674,0.3606,0.3667,30122750.7,ADA/USDT
2023-05-28T00:00:00.000000000,0.3667,0.3846,0.3661,0.3828,80053076.5,ADA/USDT
2023-05-29T00:00:00.000000000,0.3828,0.3863,0.3756,0.3786,66769379.2,ADA/USDT
2023-05-30T00:00:00.000000000,0.3786,0.3834,0.3744,0.3779,70137418.8,ADA/USDT
2023-05-31T00:00:00.000000000,0.3779,0.3807,0.37,0.3744,59998056.8,ADA/USDT
2023-06-01T00:00:00.000000000,0.3744,0.3758,0.3608,0.3644,93248479.9,ADA/USDT
2023-06-02T00:00:00.000000000,0.3644,0.3794,0.3619,0.3782,71763680.0,ADA/USDT
2023-06-03T00:00:00.000000000,0.3782,0.3782,0.3729,0.3759,27741856.8,ADA/USDT
2023-06-04T00:00:00.000000000,0.376,0.3819,0.3748,0.3773,41513359.6,ADA/USDT
2023-06-05T00:00:00.000000000,0.3773,0.3791,0.3467,0.3514,112815250.3,ADA/USDT
2023-06-06T00:00:00.000000000,0.3514,0.3569,0.3365,0.3531,90606305.0,ADA/USDT
2023-06-07T00:00:00.000000000,0.353,0.3531,0.3177,0.3223,150728402.3,ADA/USDT
2023-06-08T00:00:00.000000000,0.3223,0.3308,0.3198,0.3228,104686899.3,ADA/USDT
2023-06-09T00:00:00.000000000,0.3229,0.324,0.2902,0.2951,246384470.8,ADA/USDT
2023-06-10T00:00:00.000000000,0.2951,0.2953,0.22,0.2747,757333075.3,ADA/USDT
2023-06-11T00:00:00.000000000,0.2748,0.28,0.259,0.272,262186505.2,ADA/USDT
2023-06-12T00:00:00.000000000,0.2719,0.2865,0.2648,0.2748,222382051.8,ADA/USDT
2023-06-13T00:00:00.000000000,0.2747,0.2896,0.2684,0.2752,156748499.8,ADA/USDT
2023-06-14T00:00:00.000000000,0.2752,0.2773,0.256,0.2633,133531077.0,ADA/USDT
2023-06-15T00:00:00.000000000,0.2634,0.266,0.2525,0.262,140877163.2,ADA/USDT
2023-06-16T00:00:00.000000000,0.2621,0.2675,0.2535,0.2632,89417626.3,ADA/USDT
2023-06-17T00:00:00.000000000,0.2633,0.2737,0.2607,0.2667,88054261.3,ADA/USDT
2023-06-18T00:00:00.000000000,0.2667,0.2691,0.2588,0.261,65212614.6,ADA/USDT
2023-06-19T00:00:00.000000000,0.261,0.2638,0.2571,0.2634,70893812.3,ADA/USDT
2023-06-20T00:00:00.000000000,0.2634,0.2707,0.2522,0.2705,109090810.6,ADA/USDT
2023-06-21T00:00:00.000000000,0.2706,0.289,0.2687,0.2862,189786985.2,ADA/USDT
2023-06-22T00:00:00.000000000,0.2861,0.3049,0.2856,0.2899,167726209.8,ADA/USDT
2023-06-23T00:00:00.000000000,0.2899,0.3028,0.2867,0.2966,117254934.0,ADA/USDT
2023-06-24T00:00:00.000000000,0.2967,0.2975,0.2843,0.2892,88286411.9,ADA/USDT
2023-06-25T00:00:00.000000000,0.2893,0.305,0.2885,0.2921,103164289.5,ADA/USDT
2023-06-26T00:00:00.000000000,0.292,0.2923,0.2766,0.2805,92192313.0,ADA/USDT
2023-06-27T00:00:00.000000000,0.2806,0.2897,0.2775,0.2867,84320347.3,ADA/USDT
2023-06-28T00:00:00.000000000,0.2868,0.2869,0.2599,0.2669,140734583.3,ADA/USDT
2023-06-29T00:00:00.000000000,0.2669,0.2782,0.2664,0.2752,88026541.6,ADA/USDT
2023-06-30T00:00:00.000000000,0.2753,0.2997,0.2672,0.2869,272156267.9,ADA/USDT
2023-07-01T00:00:00.000000000,0.287,0.2938,0.2812,0.2924,88196474.2,ADA/USDT
2023-07-02T00:00:00.000000000,0.2924,0.2939,0.2853,0.2916,74721548.0,ADA/USDT
2023-07-03T00:00:00.000000000,0.2916,0.2993,0.2902,0.2967,71590689.3,ADA/USDT
2023-07-04T00:00:00.000000000,0.2966,0.3016,0.289,0.2924,107425650.5,ADA/USDT
2023-07-05T00:00:00.000000000,0.2924,0.2963,0.2797,0.2839,106289740.4,ADA/USDT
2023-07-06T00:00:00.000000000,0.2839,0.2937,0.2761,0.2784,144527874.2,ADA/USDT
2023-07-07T00:00:00.000000000,0.2783,0.2855,0.2761,0.2844,100178705.4,ADA/USDT
2023-07-08T00:00:00.000000000,0.2844,0.2931,0.2817,0.2907,106202528.4,ADA/USDT
2023-07-09T00:00:00.000000000,0.2907,0.2918,0.283,0.2844,94953544.0,ADA/USDT
2023-07-10T00:00:00.000000000,0.2843,0.2927,0.2781,0.2878,122097011.3,ADA/USDT
2023-07-11T00:00:00.000000000,0.2878,0.2941,0.2874,0.2927,98565787.5,ADA/USDT
2023-07-12T00:00:00.000000000,0.2927,0.2954,0.2848,0.289,77926024.7,ADA/USDT
2023-07-13T00:00:00.000000000,0.289,0.3673,0.2857,0.3567,508960536.5,ADA/USDT
2023-07-14T00:00:00.000000000,0.3567,0.3793,0.316,0.3277,344645916.7,ADA/USDT
2023-07-15T00:00:00.000000000,0.3278,0.3376,0.324,0.326,87463902.2,ADA/USDT
2023-07-16T00:00:00.000000000,0.3261,0.3278,0.312,0.3146,132942159.3,ADA/USDT
2023-07-17T00:00:00.000000000,0.3145,0.3197,0.3055,0.3118,121471436.2,ADA/USDT
2023-07-18T00:00:00.000000000,0.3117,0.314,0.2996,0.3095,151432242.5,ADA/USDT
2023-07-19T00:00:00.000000000,0.3094,0.326,0.3069,0.3226,215253837.4,ADA/USDT
2023-07-20T00:00:00.000000000,0.3226,0.3332,0.313,0.3161,166938424.7,ADA/USDT
2023-07-21T00:00:00.000000000,0.3161,0.3184,0.3103,0.3127,70324894.6,ADA/USDT
2023-07-22T00:00:00.000000000,0.3128,0.3149,0.3062,0.31,58496057.3,ADA/USDT
2023-07-23T00:00:00.000000000,0.31,0.3191,0.3071,0.3171,50429234.4,ADA/USDT
2023-07-24T00:00:00.000000000,0.3172,0.319,0.3,0.3053,100248697.4,ADA/USDT
2023-07-25T00:00:00.000000000,0.3051,0.3078,0.3014,0.3037,61989431.0,ADA/USDT
2023-07-26T00:00:00.000000000,0.3037,0.3107,0.3003,0.3069,90818421.0,ADA/USDT
2023-07-27T00:00:00.000000000,0.3069,0.3135,0.3053,0.3077,58397987.4,ADA/USDT
2023-07-28T00:00:00.000000000,0.3078,0.3134,0.3062,0.3099,46597667.1,ADA/USDT
2023-07-29T00:00:00.000000000,0.3099,0.3144,0.3087,0.313,58072439.0,ADA/USDT
2023-07-30T00:00:00.000000000,0.3129,0.3181,0.3052,0.3156,60782448.0,ADA/USDT
2023-07-31T00:00:00.000000000,0.3157,0.319,0.3063,0.307,70168122.6,ADA/USDT
2023-08-01T00:00:00.000000000,0.307,0.3106,0.2948,0.3103,87820146.1,ADA/USDT
2023-08-02T00:00:00.000000000,0.3103,0.312,0.2974,0.2993,68334103.8,ADA/USDT
2023-08-03T00:00:00.000000000,0.2993,0.3014,0.2888,0.2922,99581572.7,ADA/USDT
2023-08-04T00:00:00.000000000,0.2923,0.2972,0.2902,0.2935,51367134.7,ADA/USDT
2023-08-05T00:00:00.000000000,0.2936,0.2942,0.2901,0.2938,29967210.9,ADA/USDT
2023-08-06T00:00:00.000000000,0.2938,0.2958,0.2906,0.2923,28144338.0,ADA/USDT
2023-08-07T00:00:00.000000000,0.2922,0.2961,0.2818,0.291,69256542.6,ADA/USDT
2023-08-08T00:00:00.000000000,0.291,0.3026,0.2896,0.2974,97955669.9,ADA/USDT
2023-08-09T00:00:00.000000000,0.2974,0.3023,0.296,0.3013,55701452.3,ADA/USDT
2023-08-10T00:00:00.000000000,0.3014,0.3018,0.296,0.2965,50339891.6,ADA/USDT
2023-08-11T00:00:00.000000000,0.2965,0.2976,0.2924,0.2933,30373249.6,ADA/USDT
2023-08-12T00:00:00.000000000,0.2934,0.2946,0.2907,0.2919,35784585.7,ADA/USDT
2023-08-13T00:00:00.000000000,0.292,0.2936,0.2868,0.2894,49756311.8,ADA/USDT
2023-08-14T00:00:00.000000000,0.2895,0.2927,0.2872,0.2906,39940476.2,ADA/USDT
2023-08-15T00:00:00.000000000,0.2906,0.2911,0.2741,0.282,68128212.8,ADA/USDT
2023-08-16T00:00:00.000000000,0.282,0.2829,0.2654,0.2747,112051659.2,ADA/USDT
2023-08-17T00:00:00.000000000,0.2748,0.2785,0.238,0.2553,183020531.1,ADA/USDT
2023-08-18T00:00:00.000000000,0.2552,0.2674,0.2547,0.264,127151195.7,ADA/USDT
2023-08-19T00:00:00.000000000,0.264,0.2698,0.2603,0.2688,55279750.4,ADA/USDT
2023-08-20T00:00:00.000000000,0.2688,0.2732,0.2647,0.2703,39701431.0,ADA/USDT
2023-08-21T00:00:00.000000000,0.2703,0.2725,0.2586,0.2628,60006555.7,ADA/USDT
2023-08-22T00:00:00.000000000,0.2629,0.2633,0.25,0.2588,81237011.7,ADA/USDT
2023-08-23T00:00:00.000000000,0.2587,0.27,0.258,0.2681,69984062.1,ADA/USDT
2023-08-24T00:00:00.000000000,0.2681,0.2714,0.2622,0.2659,49728611.9,ADA/USDT
2023-08-25T00:00:00.000000000,0.2659,0.2712,0.2591,0.2612,113233017.8,ADA/USDT
2023-08-26T00:00:00.000000000,0.2612,0.2618,0.2576,0.261,47226296.0,ADA/USDT
2023-08-27T00:00:00.000000000,0.261,0.2653,0.26,0.2634,49902951.1,ADA/USDT
2023-08-28T00:00:00.000000000,0.2635,0.2679,0.2576,0.2676,54934617.6,ADA/USDT
2023-08-29T00:00:00.000000000,0.2676,0.2802,0.2602,0.2726,147979504.9,ADA/USDT
2023-08-30T00:00:00.000000000,0.2726,0.273,0.2605,0.2654,102074556.8,ADA/USDT
2023-08-31T00:00:00.000000000,0.2655,0.2667,0.2492,0.2554,92935093.3,ADA/USDT
2023-09-01T00:00:00.000000000,0.2554,0.2588,0.2514,0.2551,62605625.4,ADA/USDT
2023-09-02T00:00:00.000000000,0.2551,0.2574,0.2536,0.2562,21898057.0,ADA/USDT
2023-09-03T00:00:00.000000000,0.2562,0.2569,0.2531,0.2559,33024398.4,ADA/USDT
2023-09-04T00:00:00.000000000,0.2559,0.26,0.2532,0.2561,40657488.5,ADA/USDT
2023-09-05T00:00:00.000000000,0.2562,0.2589,0.2538,0.2578,40887843.7,ADA/USDT
2023-09-06T00:00:00.000000000,0.2578,0.2612,0.2521,0.2577,57656386.6,ADA/USDT
2023-09-07T00:00:00.000000000,0.2577,0.2596,0.2531,0.2579,63998483.8,ADA/USDT
2023-09-08T00:00:00.000000000,0.258,0.2597,0.2527,0.2544,54595507.4,ADA/USDT
2023-09-09T00:00:00.000000000,0.2544,0.2558,0.2531,0.2533,18121235.9,ADA/USDT
2023-09-10T00:00:00.000000000,0.2534,0.2534,0.2423,0.249,82463546.6,ADA/USDT
2023-09-11T00:00:00.000000000,0.2491,0.2496,0.2367,0.2421,74448945.4,ADA/USDT
2023-09-12T00:00:00.000000000,0.2421,0.2527,0.2408,0.2455,55963149.9,ADA/USDT
2023-09-13T00:00:00.000000000,0.2455,0.25,0.2434,0.2487,42074899.2,ADA/USDT
2023-09-14T00:00:00.000000000,0.2487,0.2527,0.2465,0.2513,49307776.8,ADA/USDT
2023-09-15T00:00:00.000000000,0.2514,0.2552,0.2451,0.2505,68762333.2,ADA/USDT
2023-09-16T00:00:00.000000000,0.2506,0.2539,0.2483,0.2503,34777177.1,ADA/USDT
2023-09-17T00:00:00.000000000,0.2503,0.2513,0.2443,0.2471,42170651.7,ADA/USDT
2023-09-18T00:00:00.000000000,0.2471,0.256,0.2441,0.2516,71770689.6,ADA/USDT
2023-09-19T00:00:00.000000000,0.2515,0.258,0.2506,0.2548,52966563.7,ADA/USDT
2023-09-20T00:00:00.000000000,0.2548,0.2565,0.25,0.2517,53146080.0,ADA/USDT
2023-09-21T00:00:00.000000000,0.2517,0.2531,0.2448,0.2449,58361302.0,ADA/USDT
2023-09-22T00:00:00.000000000,0.245,0.2465,0.2427,0.2449,73938896.4,ADA/USDT
